timecreated,dayofsemester,court,dayofcuort,monthh,dayofmonth,weekk,dayofweek,hourr,holidayss,loggedin
2022-04-24 08:00:00,34,1,34,2,4,5,6,8,0,15
2022-04-24 09:00:00,34,1,34,2,4,5,6,9,0,5
2022-04-24 10:00:00,34,1,34,2,4,5,6,10,0,19
2022-04-24 11:00:00,34,1,34,2,4,5,6,11,0,33
2022-04-24 12:00:00,34,1,34,2,4,5,6,12,0,101
2022-04-24 13:00:00,34,1,34,2,4,5,6,13,0,216
2022-04-24 14:00:00,34,1,34,2,4,5,6,14,0,307
2022-04-24 15:00:00,34,1,34,2,4,5,6,15,0,410
2022-04-24 16:00:00,34,1,34,2,4,5,6,16,0,404
2022-04-24 17:00:00,34,1,34,2,4,5,6,17,0,393
2022-04-24 18:00:00,34,1,34,2,4,5,6,18,0,394
2022-04-24 19:00:00,34,1,34,2,4,5,6,19,0,410
2022-04-24 20:00:00,34,1,34,2,4,5,6,20,0,418
2022-04-24 21:00:00,34,1,34,2,4,5,6,21,0,445
2022-04-24 22:00:00,34,1,34,2,4,5,6,22,0,464
2022-04-24 23:00:00,34,1,34,2,4,5,6,23,0,445
2022-04-25 00:00:00,35,1,35,2,5,6,0,0,0,405
2022-04-25 01:00:00,35,1,35,2,5,6,0,1,0,427
2022-04-25 02:00:00,35,1,35,2,5,6,0,2,0,341
2022-04-25 03:00:00,35,1,35,2,5,6,0,3,0,359
2022-04-25 04:00:00,35,1,35,2,5,6,0,4,0,229
2022-04-25 05:00:00,35,1,35,2,5,6,0,5,0,82
2022-04-25 06:00:00,35,1,35,2,5,6,0,6,0,34
2022-04-25 07:00:00,35,1,35,2,5,6,0,7,0,14
2022-04-25 08:00:00,35,1,35,2,5,6,0,8,0,7
2022-04-25 09:00:00,35,1,35,2,5,6,0,9,0,20
2022-04-25 10:00:00,35,1,35,2,5,6,0,10,0,90
2022-04-25 11:00:00,35,1,35,2,5,6,0,11,0,230
2022-04-25 12:00:00,35,1,35,2,5,6,0,12,0,334
2022-04-25 13:00:00,35,1,35,2,5,6,0,13,0,500
2022-04-25 14:00:00,35,1,35,2,5,6,0,14,0,574
2022-04-25 15:00:00,35,1,35,2,5,6,0,15,0,581
2022-04-25 16:00:00,35,1,35,2,5,6,0,16,0,524
2022-04-25 17:00:00,35,1,35,2,5,6,0,17,0,463
2022-04-25 18:00:00,35,1,35,2,5,6,0,18,0,552
2022-04-25 19:00:00,35,1,35,2,5,6,0,19,0,578
2022-04-25 20:00:00,35,1,35,2,5,6,0,20,0,560
2022-04-25 21:00:00,35,1,35,2,5,6,0,21,0,551
2022-04-25 22:00:00,35,1,35,2,5,6,0,22,0,618
2022-04-25 23:00:00,35,1,35,2,5,6,0,23,0,739
2022-04-26 00:00:00,36,1,36,2,6,6,1,0,0,671
2022-04-26 01:00:00,36,1,36,2,6,6,1,1,0,595
2022-04-26 02:00:00,36,1,36,2,6,6,1,2,0,633
2022-04-26 03:00:00,36,1,36,2,6,6,1,3,0,553
2022-04-26 04:00:00,36,1,36,2,6,6,1,4,0,280
2022-04-26 05:00:00,36,1,36,2,6,6,1,5,0,77
2022-04-26 06:00:00,36,1,36,2,6,6,1,6,0,33
2022-04-26 07:00:00,36,1,36,2,6,6,1,7,0,9
2022-04-26 08:00:00,36,1,36,2,6,6,1,8,0,9
2022-04-26 09:00:00,36,1,36,2,6,6,1,9,0,25
2022-04-26 10:00:00,36,1,36,2,6,6,1,10,0,87
2022-04-26 11:00:00,36,1,36,2,6,6,1,11,0,257
2022-04-26 12:00:00,36,1,36,2,6,6,1,12,0,321
2022-04-26 13:00:00,36,1,36,2,6,6,1,13,0,471
2022-04-26 14:00:00,36,1,36,2,6,6,1,14,0,557
2022-04-26 15:00:00,36,1,36,2,6,6,1,15,0,632
2022-04-26 16:00:00,36,1,36,2,6,6,1,16,0,461
2022-04-26 17:00:00,36,1,36,2,6,6,1,17,0,383
2022-04-26 18:00:00,36,1,36,2,6,6,1,18,0,398
2022-04-26 19:00:00,36,1,36,2,6,6,1,19,0,530
2022-04-26 20:00:00,36,1,36,2,6,6,1,20,0,474
2022-04-26 21:00:00,36,1,36,2,6,6,1,21,0,545
2022-04-26 22:00:00,36,1,36,2,6,6,1,22,0,631
2022-04-26 23:00:00,36,1,36,2,6,6,1,23,0,579
2022-04-27 00:00:00,37,1,37,2,7,6,2,0,0,564
2022-04-27 01:00:00,37,1,37,2,7,6,2,1,0,591
2022-04-27 02:00:00,37,1,37,2,7,6,2,2,0,579
2022-04-27 03:00:00,37,1,37,2,7,6,2,3,0,467
2022-04-27 04:00:00,37,1,37,2,7,6,2,4,0,255
2022-04-27 05:00:00,37,1,37,2,7,6,2,5,0,90
2022-04-27 06:00:00,37,1,37,2,7,6,2,6,0,39
2022-04-27 07:00:00,37,1,37,2,7,6,2,7,0,15
2022-04-27 08:00:00,37,1,37,2,7,6,2,8,0,12
2022-04-27 09:00:00,37,1,37,2,7,6,2,9,0,28
2022-04-27 10:00:00,37,1,37,2,7,6,2,10,0,65
2022-04-27 11:00:00,37,1,37,2,7,6,2,11,0,191
2022-04-27 12:00:00,37,1,37,2,7,6,2,12,0,280
2022-04-27 13:00:00,37,1,37,2,7,6,2,13,0,428
2022-04-27 14:00:00,37,1,37,2,7,6,2,14,0,596
2022-04-27 15:00:00,37,1,37,2,7,6,2,15,0,578
2022-04-27 16:00:00,37,1,37,2,7,6,2,16,0,589
2022-04-27 17:00:00,37,1,37,2,7,6,2,17,0,408
2022-04-27 18:00:00,37,1,37,2,7,6,2,18,0,422
2022-04-27 19:00:00,37,1,37,2,7,6,2,19,0,431
2022-04-27 20:00:00,37,1,37,2,7,6,2,20,0,444
2022-04-27 21:00:00,37,1,37,2,7,6,2,21,0,420
2022-04-27 22:00:00,37,1,37,2,7,6,2,22,0,462
2022-04-27 23:00:00,37,1,37,2,7,6,2,23,0,480
2022-04-28 00:00:00,38,1,38,2,8,6,3,0,0,575
2022-04-28 01:00:00,38,1,38,2,8,6,3,1,0,549
2022-04-28 02:00:00,38,1,38,2,8,6,3,2,0,575
2022-04-28 03:00:00,38,1,38,2,8,6,3,3,0,498
2022-04-28 04:00:00,38,1,38,2,8,6,3,4,0,249
2022-04-28 05:00:00,38,1,38,2,8,6,3,5,0,104
2022-04-28 06:00:00,38,1,38,2,8,6,3,6,0,42
2022-04-28 07:00:00,38,1,38,2,8,6,3,7,0,13
2022-04-28 08:00:00,38,1,38,2,8,6,3,8,0,17
2022-04-28 09:00:00,38,1,38,2,8,6,3,9,0,26
2022-04-28 10:00:00,38,1,38,2,8,6,3,10,0,64
2022-04-28 11:00:00,38,1,38,2,8,6,3,11,0,228
2022-04-28 12:00:00,38,1,38,2,8,6,3,12,0,306
2022-04-28 13:00:00,38,1,38,2,8,6,3,13,0,578
2022-04-28 14:00:00,38,1,38,2,8,6,3,14,0,619
2022-04-28 15:00:00,38,1,38,2,8,6,3,15,0,548
2022-04-28 16:00:00,38,1,38,2,8,6,3,16,0,460
2022-04-28 17:00:00,38,1,38,2,8,6,3,17,0,426
2022-04-28 18:00:00,38,1,38,2,8,6,3,18,0,428
2022-04-28 19:00:00,38,1,38,2,8,6,3,19,0,473
2022-04-28 20:00:00,38,1,38,2,8,6,3,20,0,491
2022-04-28 21:00:00,38,1,38,2,8,6,3,21,0,539
2022-04-28 22:00:00,38,1,38,2,8,6,3,22,0,619
2022-04-28 23:00:00,38,1,38,2,8,6,3,23,0,541
2022-04-29 00:00:00,39,1,39,2,9,6,4,0,0,544
2022-04-29 01:00:00,39,1,39,2,9,6,4,1,0,597
2022-04-29 02:00:00,39,1,39,2,9,6,4,2,0,548
2022-04-29 03:00:00,39,1,39,2,9,6,4,3,0,434
2022-04-29 04:00:00,39,1,39,2,9,6,4,4,0,273
2022-04-29 05:00:00,39,1,39,2,9,6,4,5,0,88
2022-04-29 06:00:00,39,1,39,2,9,6,4,6,0,22
2022-04-29 07:00:00,39,1,39,2,9,6,4,7,0,20
2022-04-29 08:00:00,39,1,39,2,9,6,4,8,0,9
2022-04-29 09:00:00,39,1,39,2,9,6,4,9,0,28
2022-04-29 10:00:00,39,1,39,2,9,6,4,10,0,151
2022-04-29 11:00:00,39,1,39,2,9,6,4,11,0,216
2022-04-29 12:00:00,39,1,39,2,9,6,4,12,0,290
2022-04-29 13:00:00,39,1,39,2,9,6,4,13,0,437
2022-04-29 14:00:00,39,1,39,2,9,6,4,14,0,517
2022-04-29 15:00:00,39,1,39,2,9,6,4,15,0,560
2022-04-29 16:00:00,39,1,39,2,9,6,4,16,0,584
2022-04-29 17:00:00,39,1,39,2,9,6,4,17,0,441
2022-04-29 18:00:00,39,1,39,2,9,6,4,18,0,443
2022-04-29 19:00:00,39,1,39,2,9,6,4,19,0,571
2022-04-29 20:00:00,39,1,39,2,9,6,4,20,0,504
2022-04-29 21:00:00,39,1,39,2,9,6,4,21,0,522
2022-04-29 22:00:00,39,1,39,2,9,6,4,22,0,505
2022-04-29 23:00:00,39,1,39,2,9,6,4,23,0,587
2022-04-30 00:00:00,40,1,40,2,10,6,5,0,0,610
2022-04-30 01:00:00,40,1,40,2,10,6,5,1,0,507
2022-04-30 02:00:00,40,1,40,2,10,6,5,2,0,557
2022-04-30 03:00:00,40,1,40,2,10,6,5,3,0,460
2022-04-30 04:00:00,40,1,40,2,10,6,5,4,0,236
2022-04-30 05:00:00,40,1,40,2,10,6,5,5,0,85
2022-04-30 06:00:00,40,1,40,2,10,6,5,6,0,38
2022-04-30 07:00:00,40,1,40,2,10,6,5,7,0,15
2022-04-30 08:00:00,40,1,40,2,10,6,5,8,0,14
2022-04-30 09:00:00,40,1,40,2,10,6,5,9,0,29
2022-04-30 10:00:00,40,1,40,2,10,6,5,10,0,45
2022-04-30 11:00:00,40,1,40,2,10,6,5,11,0,161
2022-04-30 12:00:00,40,1,40,2,10,6,5,12,0,361
2022-04-30 13:00:00,40,1,40,2,10,6,5,13,0,446
2022-04-30 14:00:00,40,1,40,2,10,6,5,14,0,466
2022-04-30 15:00:00,40,1,40,2,10,6,5,15,0,534
2022-04-30 16:00:00,40,1,40,2,10,6,5,16,0,441
2022-04-30 17:00:00,40,1,40,2,10,6,5,17,0,416
2022-04-30 18:00:00,40,1,40,2,10,6,5,18,0,467
2022-04-30 19:00:00,40,1,40,2,10,6,5,19,0,475
2022-04-30 20:00:00,40,1,40,2,10,6,5,20,0,493
2022-04-30 21:00:00,40,1,40,2,10,6,5,21,0,409
2022-04-30 22:00:00,40,1,40,2,10,6,5,22,0,346
2022-04-30 23:00:00,40,1,40,2,10,6,5,23,0,363
2022-05-01 00:00:00,41,1,41,2,11,6,6,0,0,364
2022-05-01 01:00:00,41,1,41,2,11,6,6,1,0,356
2022-05-01 02:00:00,41,1,41,2,11,6,6,2,0,318
2022-05-01 03:00:00,41,1,41,2,11,6,6,3,0,337
2022-05-01 04:00:00,41,1,41,2,11,6,6,4,0,197
2022-05-01 05:00:00,41,1,41,2,11,6,6,5,0,63
2022-05-01 06:00:00,41,1,41,2,11,6,6,6,0,38
2022-05-01 07:00:00,41,1,41,2,11,6,6,7,0,17
2022-05-01 08:00:00,41,1,41,2,11,6,6,8,0,9
2022-05-01 09:00:00,41,1,41,2,11,6,6,9,0,9
2022-05-01 10:00:00,41,1,41,2,11,6,6,10,0,12
2022-05-01 11:00:00,41,1,41,2,11,6,6,11,0,36
2022-05-01 12:00:00,41,1,41,2,11,6,6,12,0,86
2022-05-01 13:00:00,41,1,41,2,11,6,6,13,0,189
2022-05-01 14:00:00,41,1,41,2,11,6,6,14,0,296
2022-05-01 15:00:00,41,1,41,2,11,6,6,15,0,433
2022-05-01 16:00:00,41,1,41,2,11,6,6,16,0,445
2022-05-01 17:00:00,41,1,41,2,11,6,6,17,0,441
2022-05-01 18:00:00,41,1,41,2,11,6,6,18,0,397
2022-05-01 19:00:00,41,1,41,2,11,6,6,19,0,431
2022-05-01 20:00:00,41,1,41,2,11,6,6,20,0,365
2022-05-01 21:00:00,41,1,41,2,11,6,6,21,0,361
2022-05-01 22:00:00,41,1,41,2,11,6,6,22,0,382
2022-05-01 23:00:00,41,1,41,2,11,6,6,23,0,381
2022-05-02 00:00:00,42,1,42,2,12,7,0,0,0,444
2022-05-02 01:00:00,42,1,42,2,12,7,0,1,0,401
2022-05-02 02:00:00,42,1,42,2,12,7,0,2,0,410
2022-05-02 03:00:00,42,1,42,2,12,7,0,3,0,381
2022-05-02 04:00:00,42,1,42,2,12,7,0,4,0,230
2022-05-02 05:00:00,42,1,42,2,12,7,0,5,0,104
2022-05-02 06:00:00,42,1,42,2,12,7,0,6,0,34
2022-05-02 07:00:00,42,1,42,2,12,7,0,7,0,20
2022-05-02 08:00:00,42,1,42,2,12,7,0,8,0,19
2022-05-02 09:00:00,42,1,42,2,12,7,0,9,0,28
2022-05-02 10:00:00,42,1,42,2,12,7,0,10,0,90
2022-05-02 11:00:00,42,1,42,2,12,7,0,11,0,240
2022-05-02 12:00:00,42,1,42,2,12,7,0,12,0,415
2022-05-02 13:00:00,42,1,42,2,12,7,0,13,0,592
2022-05-02 14:00:00,42,1,42,2,12,7,0,14,0,603
2022-05-02 15:00:00,42,1,42,2,12,7,0,15,0,592
2022-05-02 16:00:00,42,1,42,2,12,7,0,16,0,545
2022-05-02 17:00:00,42,1,42,2,12,7,0,17,0,449
2022-05-02 18:00:00,42,1,42,2,12,7,0,18,0,515
2022-05-02 19:00:00,42,1,42,2,12,7,0,19,0,590
2022-05-02 20:00:00,42,1,42,2,12,7,0,20,0,622
2022-05-02 21:00:00,42,1,42,2,12,7,0,21,0,669
2022-05-02 22:00:00,42,1,42,2,12,7,0,22,0,697
2022-05-02 23:00:00,42,1,42,2,12,7,0,23,0,860
2022-05-03 00:00:00,43,1,43,2,13,7,1,0,0,712
2022-05-03 01:00:00,43,1,43,2,13,7,1,1,0,806
2022-05-03 02:00:00,43,1,43,2,13,7,1,2,0,625
2022-05-03 03:00:00,43,1,43,2,13,7,1,3,0,537
2022-05-03 04:00:00,43,1,43,2,13,7,1,4,0,353
2022-05-03 05:00:00,43,1,43,2,13,7,1,5,0,100
2022-05-03 06:00:00,43,1,43,2,13,7,1,6,0,35
2022-05-03 07:00:00,43,1,43,2,13,7,1,7,0,12
2022-05-03 08:00:00,43,1,43,2,13,7,1,8,0,15
2022-05-03 09:00:00,43,1,43,2,13,7,1,9,0,41
2022-05-03 10:00:00,43,1,43,2,13,7,1,10,0,120
2022-05-03 11:00:00,43,1,43,2,13,7,1,11,0,310
2022-05-03 12:00:00,43,1,43,2,13,7,1,12,0,419
2022-05-03 13:00:00,43,1,43,2,13,7,1,13,0,533
2022-05-03 14:00:00,43,1,43,2,13,7,1,14,0,636
2022-05-03 15:00:00,43,1,43,2,13,7,1,15,0,714
2022-05-03 16:00:00,43,1,43,2,13,7,1,16,0,493
2022-05-03 17:00:00,43,1,43,2,13,7,1,17,0,468
2022-05-03 18:00:00,43,1,43,2,13,7,1,18,0,524
2022-05-03 19:00:00,43,1,43,2,13,7,1,19,0,673
2022-05-03 20:00:00,43,1,43,2,13,7,1,20,0,535
2022-05-03 21:00:00,43,1,43,2,13,7,1,21,0,681
2022-05-03 22:00:00,43,1,43,2,13,7,1,22,0,647
2022-05-03 23:00:00,43,1,43,2,13,7,1,23,0,866
2022-05-04 00:00:00,44,1,44,2,14,7,2,0,0,846
2022-05-04 01:00:00,44,1,44,2,14,7,2,1,0,856
2022-05-04 02:00:00,44,1,44,2,14,7,2,2,0,767
2022-05-04 03:00:00,44,1,44,2,14,7,2,3,0,599
2022-05-04 04:00:00,44,1,44,2,14,7,2,4,0,360
2022-05-04 05:00:00,44,1,44,2,14,7,2,5,0,93
2022-05-04 06:00:00,44,1,44,2,14,7,2,6,0,39
2022-05-04 07:00:00,44,1,44,2,14,7,2,7,0,17
2022-05-04 08:00:00,44,1,44,2,14,7,2,8,0,14
2022-05-04 09:00:00,44,1,44,2,14,7,2,9,0,33
2022-05-04 10:00:00,44,1,44,2,14,7,2,10,0,79
2022-05-04 11:00:00,44,1,44,2,14,7,2,11,0,251
2022-05-04 12:00:00,44,1,44,2,14,7,2,12,0,435
2022-05-04 13:00:00,44,1,44,2,14,7,2,13,0,555
2022-05-04 14:00:00,44,1,44,2,14,7,2,14,0,747
2022-05-04 15:00:00,44,1,44,2,14,7,2,15,0,742
2022-05-04 16:00:00,44,1,44,2,14,7,2,16,0,539
2022-05-04 17:00:00,44,1,44,2,14,7,2,17,0,540
2022-05-04 18:00:00,44,1,44,2,14,7,2,18,0,505
2022-05-04 19:00:00,44,1,44,2,14,7,2,19,0,617
2022-05-04 20:00:00,44,1,44,2,14,7,2,20,0,629
2022-05-04 21:00:00,44,1,44,2,14,7,2,21,0,834
2022-05-04 22:00:00,44,1,44,2,14,7,2,22,0,750
2022-05-04 23:00:00,44,1,44,2,14,7,2,23,0,853
2022-05-05 00:00:00,45,1,45,2,15,7,3,0,0,979
2022-05-05 01:00:00,45,1,45,2,15,7,3,1,0,882
2022-05-05 02:00:00,45,1,45,2,15,7,3,2,0,745
2022-05-05 03:00:00,45,1,45,2,15,7,3,3,0,585
2022-05-05 04:00:00,45,1,45,2,15,7,3,4,0,306
2022-05-05 05:00:00,45,1,45,2,15,7,3,5,0,133
2022-05-05 06:00:00,45,1,45,2,15,7,3,6,0,51
2022-05-05 07:00:00,45,1,45,2,15,7,3,7,0,26
2022-05-05 08:00:00,45,1,45,2,15,7,3,8,0,17
2022-05-05 09:00:00,45,1,45,2,15,7,3,9,0,37
2022-05-05 10:00:00,45,1,45,2,15,7,3,10,0,94
2022-05-05 11:00:00,45,1,45,2,15,7,3,11,0,312
2022-05-05 12:00:00,45,1,45,2,15,7,3,12,0,450
2022-05-05 13:00:00,45,1,45,2,15,7,3,13,0,478
2022-05-05 14:00:00,45,1,45,2,15,7,3,14,0,496
2022-05-05 15:00:00,45,1,45,2,15,7,3,15,0,486
2022-05-05 16:00:00,45,1,45,2,15,7,3,16,0,553
2022-05-05 17:00:00,45,1,45,2,15,7,3,17,0,563
2022-05-05 18:00:00,45,1,45,2,15,7,3,18,0,684
2022-05-05 19:00:00,45,1,45,2,15,7,3,19,0,767
2022-05-05 20:00:00,45,1,45,2,15,7,3,20,0,795
2022-05-05 21:00:00,45,1,45,2,15,7,3,21,0,948
2022-05-05 22:00:00,45,1,45,2,15,7,3,22,0,950
2022-05-05 23:00:00,45,1,45,2,15,7,3,23,0,968
2022-05-06 00:00:00,46,2,0,2,16,7,4,0,0,939
2022-05-06 01:00:00,46,2,0,2,16,7,4,1,0,683
2022-05-06 02:00:00,46,2,0,2,16,7,4,2,0,549
2022-05-06 03:00:00,46,2,0,2,16,7,4,3,0,379
2022-05-06 04:00:00,46,2,0,2,16,7,4,4,0,179
2022-05-06 05:00:00,46,2,0,2,16,7,4,5,0,75
2022-05-06 06:00:00,46,2,0,2,16,7,4,6,0,23
2022-05-06 07:00:00,46,2,0,2,16,7,4,7,0,17
2022-05-06 08:00:00,46,2,0,2,16,7,4,8,0,6
2022-05-06 09:00:00,46,2,0,2,16,7,4,9,0,12
2022-05-06 10:00:00,46,2,0,2,16,7,4,10,0,33
2022-05-06 11:00:00,46,2,0,2,16,7,4,11,0,190
2022-05-06 12:00:00,46,2,0,2,16,7,4,12,0,411
2022-05-06 13:00:00,46,2,0,2,16,7,4,13,0,727
2022-05-06 14:00:00,46,2,0,2,16,7,4,14,0,856
2022-05-06 15:00:00,46,2,0,2,16,7,4,15,0,959
2022-05-06 16:00:00,46,2,0,2,16,7,4,16,0,943
2022-05-06 17:00:00,46,2,0,2,16,7,4,17,0,760
2022-05-06 18:00:00,46,2,0,2,16,7,4,18,0,881
2022-05-06 19:00:00,46,2,0,2,16,7,4,19,0,890
2022-05-06 20:00:00,46,2,0,2,16,7,4,20,0,948
2022-05-06 21:00:00,46,2,0,2,16,7,4,21,0,973
2022-05-06 22:00:00,46,2,0,2,16,7,4,22,0,938
2022-05-06 23:00:00,46,2,0,2,16,7,4,23,0,816
2022-05-07 00:00:00,47,2,1,2,17,7,5,0,0,765
2022-05-07 01:00:00,47,2,1,2,17,7,5,1,0,609
2022-05-07 02:00:00,47,2,1,2,17,7,5,2,0,472
2022-05-07 03:00:00,47,2,1,2,17,7,5,3,0,384
2022-05-07 04:00:00,47,2,1,2,17,7,5,4,0,247
2022-05-07 05:00:00,47,2,1,2,17,7,5,5,0,124
2022-05-07 06:00:00,47,2,1,2,17,7,5,6,0,48
2022-05-07 07:00:00,47,2,1,2,17,7,5,7,0,18
2022-05-07 08:00:00,47,2,1,2,17,7,5,8,0,12
2022-05-07 09:00:00,47,2,1,2,17,7,5,9,0,17
2022-05-07 10:00:00,47,2,1,2,17,7,5,10,0,45
2022-05-07 11:00:00,47,2,1,2,17,7,5,11,0,311
2022-05-07 12:00:00,47,2,1,2,17,7,5,12,0,700
2022-05-07 13:00:00,47,2,1,2,17,7,5,13,0,759
2022-05-07 14:00:00,47,2,1,2,17,7,5,14,0,795
2022-05-07 15:00:00,47,2,1,2,17,7,5,15,0,1029
2022-05-07 16:00:00,47,2,1,2,17,7,5,16,0,867
2022-05-07 17:00:00,47,2,1,2,17,7,5,17,0,690
2022-05-07 18:00:00,47,2,1,2,17,7,5,18,0,756
2022-05-07 19:00:00,47,2,1,2,17,7,5,19,0,799
2022-05-07 20:00:00,47,2,1,2,17,7,5,20,0,710
2022-05-07 21:00:00,47,2,1,2,17,7,5,21,0,629
2022-05-07 22:00:00,47,2,1,2,17,7,5,22,0,641
2022-05-07 23:00:00,47,2,1,2,17,7,5,23,0,555
2022-05-08 00:00:00,48,2,2,2,18,7,6,0,0,448
2022-05-08 01:00:00,48,2,2,2,18,7,6,1,0,420
2022-05-08 02:00:00,48,2,2,2,18,7,6,2,0,420
2022-05-08 03:00:00,48,2,2,2,18,7,6,3,0,331
2022-05-08 04:00:00,48,2,2,2,18,7,6,4,0,171
2022-05-08 05:00:00,48,2,2,2,18,7,6,5,0,89
2022-05-08 06:00:00,48,2,2,2,18,7,6,6,0,40
2022-05-08 07:00:00,48,2,2,2,18,7,6,7,0,22
2022-05-08 08:00:00,48,2,2,2,18,7,6,8,0,9
2022-05-08 09:00:00,48,2,2,2,18,7,6,9,0,9
2022-05-08 10:00:00,48,2,2,2,18,7,6,10,0,21
2022-05-08 11:00:00,48,2,2,2,18,7,6,11,0,45
2022-05-08 12:00:00,48,2,2,2,18,7,6,12,0,108
2022-05-08 13:00:00,48,2,2,2,18,7,6,13,0,208
2022-05-08 14:00:00,48,2,2,2,18,7,6,14,0,320
2022-05-08 15:00:00,48,2,2,2,18,7,6,15,0,397
2022-05-08 16:00:00,48,2,2,2,18,7,6,16,0,416
2022-05-08 17:00:00,48,2,2,2,18,7,6,17,0,344
2022-05-08 18:00:00,48,2,2,2,18,7,6,18,0,384
2022-05-08 19:00:00,48,2,2,2,18,7,6,19,0,366
2022-05-08 20:00:00,48,2,2,2,18,7,6,20,0,429
2022-05-08 21:00:00,48,2,2,2,18,7,6,21,0,397
2022-05-08 22:00:00,48,2,2,2,18,7,6,22,0,373
2022-05-08 23:00:00,48,2,2,2,18,7,6,23,0,407
2022-05-09 00:00:00,49,2,3,2,19,8,0,0,0,444
2022-05-09 01:00:00,49,2,3,2,19,8,0,1,0,438
2022-05-09 02:00:00,49,2,3,2,19,8,0,2,0,316
2022-05-09 03:00:00,49,2,3,2,19,8,0,3,0,266
2022-05-09 04:00:00,49,2,3,2,19,8,0,4,0,160
2022-05-09 05:00:00,49,2,3,2,19,8,0,5,0,71
2022-05-09 06:00:00,49,2,3,2,19,8,0,6,0,23
2022-05-09 07:00:00,49,2,3,2,19,8,0,7,0,11
2022-05-09 08:00:00,49,2,3,2,19,8,0,8,0,11
2022-05-09 09:00:00,49,2,3,2,19,8,0,9,0,12
2022-05-09 10:00:00,49,2,3,2,19,8,0,10,0,52
2022-05-09 11:00:00,49,2,3,2,19,8,0,11,0,268
2022-05-09 12:00:00,49,2,3,2,19,8,0,12,0,420
2022-05-09 13:00:00,49,2,3,2,19,8,0,13,0,668
2022-05-09 14:00:00,49,2,3,2,19,8,0,14,0,718
2022-05-09 15:00:00,49,2,3,2,19,8,0,15,0,816
2022-05-09 16:00:00,49,2,3,2,19,8,0,16,0,921
2022-05-09 17:00:00,49,2,3,2,19,8,0,17,0,789
2022-05-09 18:00:00,49,2,3,2,19,8,0,18,0,708
2022-05-09 19:00:00,49,2,3,2,19,8,0,19,0,869
2022-05-09 20:00:00,49,2,3,2,19,8,0,20,0,800
2022-05-09 21:00:00,49,2,3,2,19,8,0,21,0,828
2022-05-09 22:00:00,49,2,3,2,19,8,0,22,0,839
2022-05-09 23:00:00,49,2,3,2,19,8,0,23,0,935
2022-05-10 00:00:00,50,2,4,2,20,8,1,0,0,797
2022-05-10 01:00:00,50,2,4,2,20,8,1,1,0,754
2022-05-10 02:00:00,50,2,4,2,20,8,1,2,0,655
2022-05-10 03:00:00,50,2,4,2,20,8,1,3,0,441
2022-05-10 04:00:00,50,2,4,2,20,8,1,4,0,279
2022-05-10 05:00:00,50,2,4,2,20,8,1,5,0,100
2022-05-10 06:00:00,50,2,4,2,20,8,1,6,0,30
2022-05-10 07:00:00,50,2,4,2,20,8,1,7,0,21
2022-05-10 08:00:00,50,2,4,2,20,8,1,8,0,4
