timecreated,dayofsemester,court,dayofcuort,monthh,dayofmonth,weekk,dayofweek,hourr,holidayss,loggedin
2022-05-10 09:00:00,50,2,4,2,20,8,1,9,0,23
2022-05-10 10:00:00,50,2,4,2,20,8,1,10,0,110
2022-05-10 11:00:00,50,2,4,2,20,8,1,11,0,331
2022-05-10 12:00:00,50,2,4,2,20,8,1,12,0,478
2022-05-10 13:00:00,50,2,4,2,20,8,1,13,0,671
2022-05-10 14:00:00,50,2,4,2,20,8,1,14,0,662
2022-05-10 15:00:00,50,2,4,2,20,8,1,15,0,630
2022-05-10 16:00:00,50,2,4,2,20,8,1,16,0,605
2022-05-10 17:00:00,50,2,4,2,20,8,1,17,0,498
2022-05-10 18:00:00,50,2,4,2,20,8,1,18,0,544
2022-05-10 19:00:00,50,2,4,2,20,8,1,19,0,684
2022-05-10 20:00:00,50,2,4,2,20,8,1,20,0,621
2022-05-10 21:00:00,50,2,4,2,20,8,1,21,0,684
2022-05-10 22:00:00,50,2,4,2,20,8,1,22,0,698
2022-05-10 23:00:00,50,2,4,2,20,8,1,23,0,856
2022-05-11 00:00:00,51,2,5,2,21,8,2,0,0,755
2022-05-11 01:00:00,51,2,5,2,21,8,2,1,0,695
2022-05-11 02:00:00,51,2,5,2,21,8,2,2,0,589
2022-05-11 03:00:00,51,2,5,2,21,8,2,3,0,464
2022-05-11 04:00:00,51,2,5,2,21,8,2,4,0,244
2022-05-11 05:00:00,51,2,5,2,21,8,2,5,0,97
2022-05-11 06:00:00,51,2,5,2,21,8,2,6,0,34
2022-05-11 07:00:00,51,2,5,2,21,8,2,7,0,11
2022-05-11 08:00:00,51,2,5,2,21,8,2,8,0,12
2022-05-11 09:00:00,51,2,5,2,21,8,2,9,0,29
2022-05-11 10:00:00,51,2,5,2,21,8,2,10,0,62
2022-05-11 11:00:00,51,2,5,2,21,8,2,11,0,170
2022-05-11 12:00:00,51,2,5,2,21,8,2,12,0,315
2022-05-11 13:00:00,51,2,5,2,21,8,2,13,0,492
2022-05-11 14:00:00,51,2,5,2,21,8,2,14,0,683
2022-05-11 15:00:00,51,2,5,2,21,8,2,15,0,639
2022-05-11 16:00:00,51,2,5,2,21,8,2,16,0,473
2022-05-11 17:00:00,51,2,5,2,21,8,2,17,0,414
2022-05-11 18:00:00,51,2,5,2,21,8,2,18,0,411
2022-05-11 19:00:00,51,2,5,2,21,8,2,19,0,578
2022-05-11 20:00:00,51,2,5,2,21,8,2,20,0,591
2022-05-11 21:00:00,51,2,5,2,21,8,2,21,0,514
2022-05-11 22:00:00,51,2,5,2,21,8,2,22,0,559
2022-05-11 23:00:00,51,2,5,2,21,8,2,23,0,578
2022-05-12 00:00:00,52,2,6,2,22,8,3,0,0,548
2022-05-12 01:00:00,52,2,6,2,22,8,3,1,0,532
2022-05-12 02:00:00,52,2,6,2,22,8,3,2,0,538
2022-05-12 03:00:00,52,2,6,2,22,8,3,3,0,446
2022-05-12 04:00:00,52,2,6,2,22,8,3,4,0,180
2022-05-12 05:00:00,52,2,6,2,22,8,3,5,0,82
2022-05-12 06:00:00,52,2,6,2,22,8,3,6,0,31
2022-05-12 07:00:00,52,2,6,2,22,8,3,7,0,12
2022-05-12 08:00:00,52,2,6,2,22,8,3,8,0,14
2022-05-12 09:00:00,52,2,6,2,22,8,3,9,0,14
2022-05-12 10:00:00,52,2,6,2,22,8,3,10,0,54
2022-05-12 11:00:00,52,2,6,2,22,8,3,11,0,198
2022-05-12 12:00:00,52,2,6,2,22,8,3,12,0,333
2022-05-12 13:00:00,52,2,6,2,22,8,3,13,0,522
2022-05-12 14:00:00,52,2,6,2,22,8,3,14,0,583
2022-05-12 15:00:00,52,2,6,2,22,8,3,15,0,566
2022-05-12 16:00:00,52,2,6,2,22,8,3,16,0,550
2022-05-12 17:00:00,52,2,6,2,22,8,3,17,0,441
2022-05-12 18:00:00,52,2,6,2,22,8,3,18,0,451
2022-05-12 19:00:00,52,2,6,2,22,8,3,19,0,557
2022-05-12 20:00:00,52,2,6,2,22,8,3,20,0,616
2022-05-12 21:00:00,52,2,6,2,22,8,3,21,0,668
2022-05-12 22:00:00,52,2,6,2,22,8,3,22,0,568
2022-05-12 23:00:00,52,2,6,2,22,8,3,23,0,625
2022-05-13 00:00:00,53,2,7,2,23,8,4,0,0,568
2022-05-13 01:00:00,53,2,7,2,23,8,4,1,0,636
2022-05-13 02:00:00,53,2,7,2,23,8,4,2,0,524
2022-05-13 03:00:00,53,2,7,2,23,8,4,3,0,457
2022-05-13 04:00:00,53,2,7,2,23,8,4,4,0,232
2022-05-13 05:00:00,53,2,7,2,23,8,4,5,0,126
2022-05-13 06:00:00,53,2,7,2,23,8,4,6,0,37
2022-05-13 07:00:00,53,2,7,2,23,8,4,7,0,15
2022-05-13 08:00:00,53,2,7,2,23,8,4,8,0,21
2022-05-13 09:00:00,53,2,7,2,23,8,4,9,0,35
2022-05-13 10:00:00,53,2,7,2,23,8,4,10,0,71
2022-05-13 11:00:00,53,2,7,2,23,8,4,11,0,180
2022-05-13 12:00:00,53,2,7,2,23,8,4,12,0,355
2022-05-13 13:00:00,53,2,7,2,23,8,4,13,0,501
2022-05-13 14:00:00,53,2,7,2,23,8,4,14,0,534
2022-05-13 15:00:00,53,2,7,2,23,8,4,15,0,600
2022-05-13 16:00:00,53,2,7,2,23,8,4,16,0,569
2022-05-13 17:00:00,53,2,7,2,23,8,4,17,0,473
2022-05-13 18:00:00,53,2,7,2,23,8,4,18,0,419
2022-05-13 19:00:00,53,2,7,2,23,8,4,19,0,487
2022-05-13 20:00:00,53,2,7,2,23,8,4,20,0,504
2022-05-13 21:00:00,53,2,7,2,23,8,4,21,0,496
2022-05-13 22:00:00,53,2,7,2,23,8,4,22,0,572
2022-05-13 23:00:00,53,2,7,2,23,8,4,23,0,628
2022-05-14 00:00:00,54,2,8,2,24,8,5,0,0,564
2022-05-14 01:00:00,54,2,8,2,24,8,5,1,0,540
2022-05-14 02:00:00,54,2,8,2,24,8,5,2,0,444
2022-05-14 03:00:00,54,2,8,2,24,8,5,3,0,402
2022-05-14 04:00:00,54,2,8,2,24,8,5,4,0,194
2022-05-14 05:00:00,54,2,8,2,24,8,5,5,0,114
2022-05-14 06:00:00,54,2,8,2,24,8,5,6,0,30
2022-05-14 07:00:00,54,2,8,2,24,8,5,7,0,14
2022-05-14 08:00:00,54,2,8,2,24,8,5,8,0,11
2022-05-14 09:00:00,54,2,8,2,24,8,5,9,0,14
2022-05-14 10:00:00,54,2,8,2,24,8,5,10,0,63
2022-05-14 11:00:00,54,2,8,2,24,8,5,11,0,170
2022-05-14 12:00:00,54,2,8,2,24,8,5,12,0,355
2022-05-14 13:00:00,54,2,8,2,24,8,5,13,0,459
2022-05-14 14:00:00,54,2,8,2,24,8,5,14,0,557
2022-05-14 15:00:00,54,2,8,2,24,8,5,15,0,579
2022-05-14 16:00:00,54,2,8,2,24,8,5,16,0,496
2022-05-14 17:00:00,54,2,8,2,24,8,5,17,0,448
2022-05-14 18:00:00,54,2,8,2,24,8,5,18,0,471
2022-05-14 19:00:00,54,2,8,2,24,8,5,19,0,466
2022-05-14 20:00:00,54,2,8,2,24,8,5,20,0,409
2022-05-14 21:00:00,54,2,8,2,24,8,5,21,0,374
2022-05-14 22:00:00,54,2,8,2,24,8,5,22,0,382
2022-05-14 23:00:00,54,2,8,2,24,8,5,23,0,344
2022-05-15 00:00:00,55,2,9,2,25,8,6,0,0,305
2022-05-15 01:00:00,55,2,9,2,25,8,6,1,0,330
2022-05-15 02:00:00,55,2,9,2,25,8,6,2,0,264
2022-05-15 03:00:00,55,2,9,2,25,8,6,3,0,185
2022-05-15 04:00:00,55,2,9,2,25,8,6,4,0,145
2022-05-15 05:00:00,55,2,9,2,25,8,6,5,0,63
2022-05-15 06:00:00,55,2,9,2,25,8,6,6,0,32
2022-05-15 07:00:00,55,2,9,2,25,8,6,7,0,9
2022-05-15 08:00:00,55,2,9,2,25,8,6,8,0,9
2022-05-15 09:00:00,55,2,9,2,25,8,6,9,0,10
2022-05-15 10:00:00,55,2,9,2,25,8,6,10,0,6
2022-05-15 11:00:00,55,2,9,2,25,8,6,11,0,28
2022-05-15 12:00:00,55,2,9,2,25,8,6,12,0,70
2022-05-15 13:00:00,55,2,9,2,25,8,6,13,0,167
2022-05-15 14:00:00,55,2,9,2,25,8,6,14,0,256
2022-05-15 15:00:00,55,2,9,2,25,8,6,15,0,337
2022-05-15 16:00:00,55,2,9,2,25,8,6,16,0,366
2022-05-15 17:00:00,55,2,9,2,25,8,6,17,0,331
2022-05-15 18:00:00,55,2,9,2,25,8,6,18,0,331
2022-05-15 19:00:00,55,2,9,2,25,8,6,19,0,384
2022-05-15 20:00:00,55,2,9,2,25,8,6,20,0,337
2022-05-15 21:00:00,55,2,9,2,25,8,6,21,0,337
2022-05-15 22:00:00,55,2,9,2,25,8,6,22,0,305
2022-05-15 23:00:00,55,2,9,2,25,8,6,23,0,387
2022-05-16 00:00:00,56,2,10,2,26,9,0,0,0,335
2022-05-16 01:00:00,56,2,10,2,26,9,0,1,0,316
2022-05-16 02:00:00,56,2,10,2,26,9,0,2,0,333
2022-05-16 03:00:00,56,2,10,2,26,9,0,3,0,257
2022-05-16 04:00:00,56,2,10,2,26,9,0,4,0,189
2022-05-16 05:00:00,56,2,10,2,26,9,0,5,0,83
2022-05-16 06:00:00,56,2,10,2,26,9,0,6,0,30
2022-05-16 07:00:00,56,2,10,2,26,9,0,7,0,11
2022-05-16 08:00:00,56,2,10,2,26,9,0,8,0,9
2022-05-16 09:00:00,56,2,10,2,26,9,0,9,0,29
2022-05-16 10:00:00,56,2,10,2,26,9,0,10,0,62
2022-05-16 11:00:00,56,2,10,2,26,9,0,11,0,197
2022-05-16 12:00:00,56,2,10,2,26,9,0,12,0,300
2022-05-16 13:00:00,56,2,10,2,26,9,0,13,0,482
2022-05-16 14:00:00,56,2,10,2,26,9,0,14,0,569
2022-05-16 15:00:00,56,2,10,2,26,9,0,15,0,514
2022-05-16 16:00:00,56,2,10,2,26,9,0,16,0,518
2022-05-16 17:00:00,56,2,10,2,26,9,0,17,0,463
2022-05-16 18:00:00,56,2,10,2,26,9,0,18,0,477
2022-05-16 19:00:00,56,2,10,2,26,9,0,19,0,503
2022-05-16 20:00:00,56,2,10,2,26,9,0,20,0,466
2022-05-16 21:00:00,56,2,10,2,26,9,0,21,0,493
2022-05-16 22:00:00,56,2,10,2,26,9,0,22,0,494
2022-05-16 23:00:00,56,2,10,2,26,9,0,23,0,556
2022-05-17 00:00:00,57,2,11,2,27,9,1,0,0,524
2022-05-17 01:00:00,57,2,11,2,27,9,1,1,0,469
2022-05-17 02:00:00,57,2,11,2,27,9,1,2,0,465
2022-05-17 03:00:00,57,2,11,2,27,9,1,3,0,418
2022-05-17 04:00:00,57,2,11,2,27,9,1,4,0,198
2022-05-17 05:00:00,57,2,11,2,27,9,1,5,0,72
2022-05-17 06:00:00,57,2,11,2,27,9,1,6,0,21
2022-05-17 07:00:00,57,2,11,2,27,9,1,7,0,9
2022-05-17 08:00:00,57,2,11,2,27,9,1,8,0,6
2022-05-17 09:00:00,57,2,11,2,27,9,1,9,0,23
2022-05-17 10:00:00,57,2,11,2,27,9,1,10,0,57
2022-05-17 11:00:00,57,2,11,2,27,9,1,11,0,159
2022-05-17 12:00:00,57,2,11,2,27,9,1,12,0,229
2022-05-17 13:00:00,57,2,11,2,27,9,1,13,0,422
2022-05-17 14:00:00,57,2,11,2,27,9,1,14,0,494
2022-05-17 15:00:00,57,2,11,2,27,9,1,15,0,510
2022-05-17 16:00:00,57,2,11,2,27,9,1,16,0,456
2022-05-17 17:00:00,57,2,11,2,27,9,1,17,0,328
2022-05-17 18:00:00,57,2,11,2,27,9,1,18,0,357
2022-05-17 19:00:00,57,2,11,2,27,9,1,19,0,471
2022-05-17 20:00:00,57,2,11,2,27,9,1,20,0,403
2022-05-17 21:00:00,57,2,11,2,27,9,1,21,0,400
2022-05-17 22:00:00,57,2,11,2,27,9,1,22,0,424
2022-05-17 23:00:00,57,2,11,2,27,9,1,23,0,515
2022-05-18 00:00:00,58,2,12,2,28,9,2,0,0,501
2022-05-18 01:00:00,58,2,12,2,28,9,2,1,0,498
2022-05-18 02:00:00,58,2,12,2,28,9,2,2,0,421
2022-05-18 03:00:00,58,2,12,2,28,9,2,3,0,373
2022-05-18 04:00:00,58,2,12,2,28,9,2,4,0,174
2022-05-18 05:00:00,58,2,12,2,28,9,2,5,0,51
2022-05-18 06:00:00,58,2,12,2,28,9,2,6,0,24
2022-05-18 07:00:00,58,2,12,2,28,9,2,7,0,9
2022-05-18 08:00:00,58,2,12,2,28,9,2,8,0,8
2022-05-18 09:00:00,58,2,12,2,28,9,2,9,0,18
2022-05-18 10:00:00,58,2,12,2,28,9,2,10,0,55
2022-05-18 11:00:00,58,2,12,2,28,9,2,11,0,122
2022-05-18 12:00:00,58,2,12,2,28,9,2,12,0,225
2022-05-18 13:00:00,58,2,12,2,28,9,2,13,0,372
2022-05-18 14:00:00,58,2,12,2,28,9,2,14,0,468
2022-05-18 15:00:00,58,2,12,2,28,9,2,15,0,450
2022-05-18 16:00:00,58,2,12,2,28,9,2,16,0,441
2022-05-18 17:00:00,58,2,12,2,28,9,2,17,0,354
2022-05-18 18:00:00,58,2,12,2,28,9,2,18,0,420
2022-05-18 19:00:00,58,2,12,2,28,9,2,19,0,398
2022-05-18 20:00:00,58,2,12,2,28,9,2,20,0,449
2022-05-18 21:00:00,58,2,12,2,28,9,2,21,0,475
2022-05-18 22:00:00,58,2,12,2,28,9,2,22,0,446
2022-05-18 23:00:00,58,2,12,2,28,9,2,23,0,462
2022-05-19 00:00:00,59,2,13,2,29,9,3,0,0,479
2022-05-19 01:00:00,59,2,13,2,29,9,3,1,0,536
2022-05-19 02:00:00,59,2,13,2,29,9,3,2,0,425
2022-05-19 03:00:00,59,2,13,2,29,9,3,3,0,312
2022-05-19 04:00:00,59,2,13,2,29,9,3,4,0,162
2022-05-19 05:00:00,59,2,13,2,29,9,3,5,0,78
2022-05-19 06:00:00,59,2,13,2,29,9,3,6,0,27
2022-05-19 07:00:00,59,2,13,2,29,9,3,7,0,8
2022-05-19 08:00:00,59,2,13,2,29,9,3,8,0,5
2022-05-19 09:00:00,59,2,13,2,29,9,3,9,0,24
2022-05-19 10:00:00,59,2,13,2,29,9,3,10,0,91
2022-05-19 11:00:00,59,2,13,2,29,9,3,11,0,195
2022-05-19 12:00:00,59,2,13,2,29,9,3,12,0,264
2022-05-19 13:00:00,59,2,13,2,29,9,3,13,0,369
2022-05-19 14:00:00,59,2,13,2,29,9,3,14,0,451
2022-05-19 15:00:00,59,2,13,2,29,9,3,15,0,496
2022-05-19 16:00:00,59,2,13,2,29,9,3,16,0,428
2022-05-19 17:00:00,59,2,13,2,29,9,3,17,0,354
2022-05-19 18:00:00,59,2,13,2,29,9,3,18,0,347
2022-05-19 19:00:00,59,2,13,2,29,9,3,19,0,439
2022-05-19 20:00:00,59,2,13,2,29,9,3,20,0,369
2022-05-19 21:00:00,59,2,13,2,29,9,3,21,0,383
2022-05-19 22:00:00,59,2,13,2,29,9,3,22,0,367
2022-05-19 23:00:00,59,2,13,2,29,9,3,23,0,392
2022-05-20 00:00:00,60,2,14,3,0,9,4,0,0,377
2022-05-20 01:00:00,60,2,14,3,0,9,4,1,0,446
2022-05-20 02:00:00,60,2,14,3,0,9,4,2,0,425
2022-05-20 03:00:00,60,2,14,3,0,9,4,3,0,299
2022-05-20 04:00:00,60,2,14,3,0,9,4,4,0,209
2022-05-20 05:00:00,60,2,14,3,0,9,4,5,0,72
2022-05-20 06:00:00,60,2,14,3,0,9,4,6,0,34
2022-05-20 07:00:00,60,2,14,3,0,9,4,7,0,11
2022-05-20 08:00:00,60,2,14,3,0,9,4,8,0,5
2022-05-20 09:00:00,60,2,14,3,0,9,4,9,0,14
2022-05-20 10:00:00,60,2,14,3,0,9,4,10,0,53
2022-05-20 11:00:00,60,2,14,3,0,9,4,11,0,169
2022-05-20 12:00:00,60,2,14,3,0,9,4,12,0,252
2022-05-20 13:00:00,60,2,14,3,0,9,4,13,0,345
2022-05-20 14:00:00,60,2,14,3,0,9,4,14,0,437
2022-05-20 15:00:00,60,2,14,3,0,9,4,15,0,493
2022-05-20 16:00:00,60,2,14,3,0,9,4,16,0,418
2022-05-20 17:00:00,60,2,14,3,0,9,4,17,0,352
2022-05-20 18:00:00,60,2,14,3,0,9,4,18,0,342
2022-05-20 19:00:00,60,2,14,3,0,9,4,19,0,396
2022-05-20 20:00:00,60,2,14,3,0,9,4,20,0,395
2022-05-20 21:00:00,60,2,14,3,0,9,4,21,0,365
2022-05-20 22:00:00,60,2,14,3,0,9,4,22,0,401
2022-05-20 23:00:00,60,2,14,3,0,9,4,23,0,379
2022-05-21 00:00:00,61,2,15,3,1,9,5,0,0,330
2022-05-21 01:00:00,61,2,15,3,1,9,5,1,0,429
2022-05-21 02:00:00,61,2,15,3,1,9,5,2,0,344
2022-05-21 03:00:00,61,2,15,3,1,9,5,3,0,262
2022-05-21 04:00:00,61,2,15,3,1,9,5,4,0,182
2022-05-21 05:00:00,61,2,15,3,1,9,5,5,0,62
2022-05-21 06:00:00,61,2,15,3,1,9,5,6,0,21
2022-05-21 07:00:00,61,2,15,3,1,9,5,7,0,9
2022-05-21 08:00:00,61,2,15,3,1,9,5,8,0,8
2022-05-21 09:00:00,61,2,15,3,1,9,5,9,0,13
2022-05-21 10:00:00,61,2,15,3,1,9,5,10,0,44
2022-05-21 11:00:00,61,2,15,3,1,9,5,11,0,117
2022-05-21 12:00:00,61,2,15,3,1,9,5,12,0,209
2022-05-21 13:00:00,61,2,15,3,1,9,5,13,0,249
2022-05-21 14:00:00,61,2,15,3,1,9,5,14,0,359
2022-05-21 15:00:00,61,2,15,3,1,9,5,15,0,389
2022-05-21 16:00:00,61,2,15,3,1,9,5,16,0,421
2022-05-21 17:00:00,61,2,15,3,1,9,5,17,0,281
2022-05-21 18:00:00,61,2,15,3,1,9,5,18,0,309
2022-05-21 19:00:00,61,2,15,3,1,9,5,19,0,308
2022-05-21 20:00:00,61,2,15,3,1,9,5,20,0,299
2022-05-21 21:00:00,61,2,15,3,1,9,5,21,0,226
2022-05-21 22:00:00,61,2,15,3,1,9,5,22,0,261
2022-05-21 23:00:00,61,2,15,3,1,9,5,23,0,210
2022-05-22 00:00:00,62,2,16,3,2,9,6,0,0,190
2022-05-22 01:00:00,62,2,16,3,2,9,6,1,0,167
2022-05-22 02:00:00,62,2,16,3,2,9,6,2,0,177
2022-05-22 03:00:00,62,2,16,3,2,9,6,3,0,118
2022-05-22 04:00:00,62,2,16,3,2,9,6,4,0,73
2022-05-22 05:00:00,62,2,16,3,2,9,6,5,0,56
2022-05-22 06:00:00,62,2,16,3,2,9,6,6,0,15
2022-05-22 07:00:00,62,2,16,3,2,9,6,7,0,8
2022-05-22 08:00:00,62,2,16,3,2,9,6,8,0,6
2022-05-22 09:00:00,62,2,16,3,2,9,6,9,0,5
2022-05-22 10:00:00,62,2,16,3,2,9,6,10,0,8
2022-05-22 11:00:00,62,2,16,3,2,9,6,11,0,27
2022-05-22 12:00:00,62,2,16,3,2,9,6,12,0,76
2022-05-22 13:00:00,62,2,16,3,2,9,6,13,0,149
2022-05-22 14:00:00,62,2,16,3,2,9,6,14,0,222
2022-05-22 15:00:00,62,2,16,3,2,9,6,15,0,304
2022-05-22 16:00:00,62,2,16,3,2,9,6,16,0,274
2022-05-22 17:00:00,62,2,16,3,2,9,6,17,0,268
2022-05-22 18:00:00,62,2,16,3,2,9,6,18,0,256
2022-05-22 19:00:00,62,2,16,3,2,9,6,19,0,279
2022-05-22 20:00:00,62,2,16,3,2,9,6,20,0,304
2022-05-22 21:00:00,62,2,16,3,2,9,6,21,0,294
2022-05-22 22:00:00,62,2,16,3,2,9,6,22,0,286
2022-05-22 23:00:00,62,2,16,3,2,9,6,23,0,280
2022-05-23 00:00:00,63,2,17,3,3,10,0,0,0,273
2022-05-23 01:00:00,63,2,17,3,3,10,0,1,0,291
2022-05-23 02:00:00,63,2,17,3,3,10,0,2,0,284
2022-05-23 03:00:00,63,2,17,3,3,10,0,3,0,246
2022-05-23 04:00:00,63,2,17,3,3,10,0,4,0,159
2022-05-23 05:00:00,63,2,17,3,3,10,0,5,0,65
2022-05-23 06:00:00,63,2,17,3,3,10,0,6,0,22
2022-05-23 07:00:00,63,2,17,3,3,10,0,7,0,8
2022-05-23 08:00:00,63,2,17,3,3,10,0,8,0,3
2022-05-23 09:00:00,63,2,17,3,3,10,0,9,0,11
2022-05-23 10:00:00,63,2,17,3,3,10,0,10,0,62
2022-05-23 11:00:00,63,2,17,3,3,10,0,11,0,188
2022-05-23 12:00:00,63,2,17,3,3,10,0,12,0,293
2022-05-23 13:00:00,63,2,17,3,3,10,0,13,0,429
2022-05-23 14:00:00,63,2,17,3,3,10,0,14,0,486
2022-05-23 15:00:00,63,2,17,3,3,10,0,15,0,442
2022-05-23 16:00:00,63,2,17,3,3,10,0,16,0,436
2022-05-23 17:00:00,63,2,17,3,3,10,0,17,0,307
2022-05-23 18:00:00,63,2,17,3,3,10,0,18,0,375
2022-05-23 19:00:00,63,2,17,3,3,10,0,19,0,460
2022-05-23 20:00:00,63,2,17,3,3,10,0,20,0,417
2022-05-23 21:00:00,63,2,17,3,3,10,0,21,0,449
2022-05-23 22:00:00,63,2,17,3,3,10,0,22,0,433
2022-05-23 23:00:00,63,2,17,3,3,10,0,23,0,479
2022-05-24 00:00:00,64,2,18,3,4,10,1,0,0,510
2022-05-24 01:00:00,64,2,18,3,4,10,1,1,0,484
2022-05-24 02:00:00,64,2,18,3,4,10,1,2,0,412
2022-05-24 03:00:00,64,2,18,3,4,10,1,3,0,405
2022-05-24 04:00:00,64,2,18,3,4,10,1,4,0,209
2022-05-24 05:00:00,64,2,18,3,4,10,1,5,0,95
2022-05-24 06:00:00,64,2,18,3,4,10,1,6,0,26
2022-05-24 07:00:00,64,2,18,3,4,10,1,7,0,16
2022-05-24 08:00:00,64,2,18,3,4,10,1,8,0,10
2022-05-24 09:00:00,64,2,18,3,4,10,1,9,0,35
2022-05-24 10:00:00,64,2,18,3,4,10,1,10,0,70
2022-05-24 11:00:00,64,2,18,3,4,10,1,11,0,249
2022-05-24 12:00:00,64,2,18,3,4,10,1,12,0,316
2022-05-24 13:00:00,64,2,18,3,4,10,1,13,0,402
2022-05-24 14:00:00,64,2,18,3,4,10,1,14,0,440
2022-05-24 15:00:00,64,2,18,3,4,10,1,15,0,515
2022-05-24 16:00:00,64,2,18,3,4,10,1,16,0,472
2022-05-24 17:00:00,64,2,18,3,4,10,1,17,0,433
2022-05-24 18:00:00,64,2,18,3,4,10,1,18,0,453
2022-05-24 19:00:00,64,2,18,3,4,10,1,19,0,472
2022-05-24 20:00:00,64,2,18,3,4,10,1,20,0,400
2022-05-24 21:00:00,64,2,18,3,4,10,1,21,0,421
2022-05-24 22:00:00,64,2,18,3,4,10,1,22,0,382
2022-05-24 23:00:00,64,2,18,3,4,10,1,23,0,494
2022-05-25 00:00:00,65,2,19,3,5,10,2,0,0,466
2022-05-25 01:00:00,65,2,19,3,5,10,2,1,0,401
2022-05-25 02:00:00,65,2,19,3,5,10,2,2,0,438
2022-05-25 03:00:00,65,2,19,3,5,10,2,3,0,340
2022-05-25 04:00:00,65,2,19,3,5,10,2,4,0,187
2022-05-25 05:00:00,65,2,19,3,5,10,2,5,0,84
2022-05-25 06:00:00,65,2,19,3,5,10,2,6,0,18
2022-05-25 07:00:00,65,2,19,3,5,10,2,7,0,20
2022-05-25 08:00:00,65,2,19,3,5,10,2,8,0,11
2022-05-25 09:00:00,65,2,19,3,5,10,2,9,0,27
2022-05-25 10:00:00,65,2,19,3,5,10,2,10,0,50
2022-05-25 11:00:00,65,2,19,3,5,10,2,11,0,132
2022-05-25 12:00:00,65,2,19,3,5,10,2,12,0,236
2022-05-25 13:00:00,65,2,19,3,5,10,2,13,0,348
2022-05-25 14:00:00,65,2,19,3,5,10,2,14,0,431
2022-05-25 15:00:00,65,2,19,3,5,10,2,15,0,475
2022-05-25 16:00:00,65,2,19,3,5,10,2,16,0,419
2022-05-25 17:00:00,65,2,19,3,5,10,2,17,0,366
2022-05-25 18:00:00,65,2,19,3,5,10,2,18,0,335
2022-05-25 19:00:00,65,2,19,3,5,10,2,19,0,398
2022-05-25 20:00:00,65,2,19,3,5,10,2,20,0,347
2022-05-25 21:00:00,65,2,19,3,5,10,2,21,0,446
2022-05-25 22:00:00,65,2,19,3,5,10,2,22,0,423
2022-05-25 23:00:00,65,2,19,3,5,10,2,23,0,497
2022-05-26 00:00:00,66,2,20,3,6,10,3,0,0,487
2022-05-26 01:00:00,66,2,20,3,6,10,3,1,0,422
2022-05-26 02:00:00,66,2,20,3,6,10,3,2,0,433
2022-05-26 03:00:00,66,2,20,3,6,10,3,3,0,375
2022-05-26 04:00:00,66,2,20,3,6,10,3,4,0,199
2022-05-26 05:00:00,66,2,20,3,6,10,3,5,0,55
2022-05-26 06:00:00,66,2,20,3,6,10,3,6,0,16
2022-05-26 07:00:00,66,2,20,3,6,10,3,7,0,8
2022-05-26 08:00:00,66,2,20,3,6,10,3,8,0,12
