timecreated,dayofsemester,court,dayofcuort,monthh,dayofmonth,weekk,dayofweek,hourr,holidayss,loggedin
2022-05-26 09:00:00,66,2,20,3,6,10,3,9,0,13
2022-05-26 10:00:00,66,2,20,3,6,10,3,10,0,62
2022-05-26 11:00:00,66,2,20,3,6,10,3,11,0,132
2022-05-26 12:00:00,66,2,20,3,6,10,3,12,0,231
2022-05-26 13:00:00,66,2,20,3,6,10,3,13,0,402
2022-05-26 14:00:00,66,2,20,3,6,10,3,14,0,428
2022-05-26 15:00:00,66,2,20,3,6,10,3,15,0,520
2022-05-26 16:00:00,66,2,20,3,6,10,3,16,0,332
2022-05-26 17:00:00,66,2,20,3,6,10,3,17,0,290
2022-05-26 18:00:00,66,2,20,3,6,10,3,18,0,277
2022-05-26 19:00:00,66,2,20,3,6,10,3,19,0,357
2022-05-26 20:00:00,66,2,20,3,6,10,3,20,0,406
2022-05-26 21:00:00,66,2,20,3,6,10,3,21,0,394
2022-05-26 22:00:00,66,2,20,3,6,10,3,22,0,305
2022-05-26 23:00:00,66,2,20,3,6,10,3,23,0,429
2022-05-27 00:00:00,67,2,21,3,7,10,4,0,0,390
2022-05-27 01:00:00,67,2,21,3,7,10,4,1,0,379
2022-05-27 02:00:00,67,2,21,3,7,10,4,2,0,376
2022-05-27 03:00:00,67,2,21,3,7,10,4,3,0,275
2022-05-27 04:00:00,67,2,21,3,7,10,4,4,0,157
2022-05-27 05:00:00,67,2,21,3,7,10,4,5,0,64
2022-05-27 06:00:00,67,2,21,3,7,10,4,6,0,30
2022-05-27 07:00:00,67,2,21,3,7,10,4,7,0,14
2022-05-27 08:00:00,67,2,21,3,7,10,4,8,0,8
2022-05-27 09:00:00,67,2,21,3,7,10,4,9,0,28
2022-05-27 10:00:00,67,2,21,3,7,10,4,10,0,54
2022-05-27 11:00:00,67,2,21,3,7,10,4,11,0,110
2022-05-27 12:00:00,67,2,21,3,7,10,4,12,0,208
2022-05-27 13:00:00,67,2,21,3,7,10,4,13,0,265
2022-05-27 14:00:00,67,2,21,3,7,10,4,14,0,391
2022-05-27 15:00:00,67,2,21,3,7,10,4,15,0,358
2022-05-27 16:00:00,67,2,21,3,7,10,4,16,0,350
2022-05-27 17:00:00,67,2,21,3,7,10,4,17,0,250
2022-05-27 18:00:00,67,2,21,3,7,10,4,18,0,273
2022-05-27 19:00:00,67,2,21,3,7,10,4,19,0,339
2022-05-27 20:00:00,67,2,21,3,7,10,4,20,0,295
2022-05-27 21:00:00,67,2,21,3,7,10,4,21,0,332
2022-05-27 22:00:00,67,2,21,3,7,10,4,22,0,306
2022-05-27 23:00:00,67,2,21,3,7,10,4,23,0,336
2022-05-28 00:00:00,68,2,22,3,8,10,5,0,0,365
2022-05-28 01:00:00,68,2,22,3,8,10,5,1,0,298
2022-05-28 02:00:00,68,2,22,3,8,10,5,2,0,274
2022-05-28 03:00:00,68,2,22,3,8,10,5,3,0,235
2022-05-28 04:00:00,68,2,22,3,8,10,5,4,0,167
2022-05-28 05:00:00,68,2,22,3,8,10,5,5,0,35
2022-05-28 06:00:00,68,2,22,3,8,10,5,6,0,18
2022-05-28 07:00:00,68,2,22,3,8,10,5,7,0,7
2022-05-28 08:00:00,68,2,22,3,8,10,5,8,0,7
2022-05-28 09:00:00,68,2,22,3,8,10,5,9,0,11
2022-05-28 10:00:00,68,2,22,3,8,10,5,10,0,37
2022-05-28 11:00:00,68,2,22,3,8,10,5,11,0,160
2022-05-28 12:00:00,68,2,22,3,8,10,5,12,0,398
2022-05-28 13:00:00,68,2,22,3,8,10,5,13,0,411
2022-05-28 14:00:00,68,2,22,3,8,10,5,14,0,436
2022-05-28 15:00:00,68,2,22,3,8,10,5,15,0,531
2022-05-28 16:00:00,68,2,22,3,8,10,5,16,0,425
2022-05-28 17:00:00,68,2,22,3,8,10,5,17,0,291
2022-05-28 18:00:00,68,2,22,3,8,10,5,18,0,336
2022-05-28 19:00:00,68,2,22,3,8,10,5,19,0,297
2022-05-28 20:00:00,68,2,22,3,8,10,5,20,0,260
2022-05-28 21:00:00,68,2,22,3,8,10,5,21,0,263
2022-05-28 22:00:00,68,2,22,3,8,10,5,22,0,273
2022-05-28 23:00:00,68,2,22,3,8,10,5,23,0,254
2022-05-29 00:00:00,69,2,23,3,9,10,6,0,0,256
2022-05-29 01:00:00,69,2,23,3,9,10,6,1,0,226
2022-05-29 02:00:00,69,2,23,3,9,10,6,2,0,213
2022-05-29 03:00:00,69,2,23,3,9,10,6,3,0,143
2022-05-29 04:00:00,69,2,23,3,9,10,6,4,0,102
2022-05-29 05:00:00,69,2,23,3,9,10,6,5,0,29
2022-05-29 06:00:00,69,2,23,3,9,10,6,6,0,14
2022-05-29 07:00:00,69,2,23,3,9,10,6,7,0,3
2022-05-29 08:00:00,69,2,23,3,9,10,6,8,0,3
2022-05-29 09:00:00,69,2,23,3,9,10,6,9,0,4
2022-05-29 10:00:00,69,2,23,3,9,10,6,10,0,8
2022-05-29 11:00:00,69,2,23,3,9,10,6,11,0,26
2022-05-29 12:00:00,69,2,23,3,9,10,6,12,0,61
2022-05-29 13:00:00,69,2,23,3,9,10,6,13,0,112
2022-05-29 14:00:00,69,2,23,3,9,10,6,14,0,145
2022-05-29 15:00:00,69,2,23,3,9,10,6,15,0,190
2022-05-29 16:00:00,69,2,23,3,9,10,6,16,0,210
2022-05-29 17:00:00,69,2,23,3,9,10,6,17,0,191
2022-05-29 18:00:00,69,2,23,3,9,10,6,18,0,149
2022-05-29 19:00:00,69,2,23,3,9,10,6,19,0,175
2022-05-29 20:00:00,69,2,23,3,9,10,6,20,0,0
2022-05-29 21:00:00,69,2,23,3,9,10,6,21,0,0
2022-05-29 22:00:00,69,2,23,3,9,10,6,22,0,0
2022-05-29 23:00:00,69,2,23,3,9,10,6,23,0,217
2022-05-30 00:00:00,70,2,24,3,10,11,0,0,0,269
2022-05-30 01:00:00,70,2,24,3,10,11,0,1,0,231
2022-05-30 02:00:00,70,2,24,3,10,11,0,2,0,232
2022-05-30 03:00:00,70,2,24,3,10,11,0,3,0,189
2022-05-30 04:00:00,70,2,24,3,10,11,0,4,0,118
2022-05-30 05:00:00,70,2,24,3,10,11,0,5,0,56
2022-05-30 06:00:00,70,2,24,3,10,11,0,6,0,14
2022-05-30 07:00:00,70,2,24,3,10,11,0,7,0,10
2022-05-30 08:00:00,70,2,24,3,10,11,0,8,0,0
2022-05-30 09:00:00,70,2,24,3,10,11,0,9,0,5
2022-05-30 10:00:00,70,2,24,3,10,11,0,10,0,19
2022-05-30 11:00:00,70,2,24,3,10,11,0,11,0,59
2022-05-30 12:00:00,70,2,24,3,10,11,0,12,0,136
2022-05-30 13:00:00,70,2,24,3,10,11,0,13,0,235
2022-05-30 14:00:00,70,2,24,3,10,11,0,14,0,354
2022-05-30 15:00:00,70,2,24,3,10,11,0,15,0,427
2022-05-30 16:00:00,70,2,24,3,10,11,0,16,0,413
2022-05-30 17:00:00,70,2,24,3,10,11,0,17,0,348
2022-05-30 18:00:00,70,2,24,3,10,11,0,18,0,333
2022-05-30 19:00:00,70,2,24,3,10,11,0,19,0,427
2022-05-30 20:00:00,70,2,24,3,10,11,0,20,0,420
2022-05-30 21:00:00,70,2,24,3,10,11,0,21,0,366
2022-05-30 22:00:00,70,2,24,3,10,11,0,22,0,405
2022-05-30 23:00:00,70,2,24,3,10,11,0,23,0,327
2022-05-31 00:00:00,71,2,25,3,11,11,1,0,0,395
2022-05-31 01:00:00,71,2,25,3,11,11,1,1,0,409
2022-05-31 02:00:00,71,2,25,3,11,11,1,2,0,366
2022-05-31 03:00:00,71,2,25,3,11,11,1,3,0,272
2022-05-31 04:00:00,71,2,25,3,11,11,1,4,0,175
2022-05-31 05:00:00,71,2,25,3,11,11,1,5,0,55
2022-05-31 06:00:00,71,2,25,3,11,11,1,6,0,25
2022-05-31 07:00:00,71,2,25,3,11,11,1,7,0,11
2022-05-31 08:00:00,71,2,25,3,11,11,1,8,0,8
2022-05-31 09:00:00,71,2,25,3,11,11,1,9,0,20
2022-05-31 10:00:00,71,2,25,3,11,11,1,10,0,62
2022-05-31 11:00:00,71,2,25,3,11,11,1,11,0,185
2022-05-31 12:00:00,71,2,25,3,11,11,1,12,0,246
2022-05-31 13:00:00,71,2,25,3,11,11,1,13,0,458
2022-05-31 14:00:00,71,2,25,3,11,11,1,14,0,477
2022-05-31 15:00:00,71,2,25,3,11,11,1,15,0,493
2022-05-31 16:00:00,71,2,25,3,11,11,1,16,0,498
2022-05-31 17:00:00,71,2,25,3,11,11,1,17,0,359
2022-05-31 18:00:00,71,2,25,3,11,11,1,18,0,369
2022-05-31 19:00:00,71,2,25,3,11,11,1,19,0,430
2022-05-31 20:00:00,71,2,25,3,11,11,1,20,0,488
2022-05-31 21:00:00,71,2,25,3,11,11,1,21,0,506
2022-05-31 22:00:00,71,2,25,3,11,11,1,22,0,458
2022-05-31 23:00:00,71,2,25,3,11,11,1,23,0,560
2022-06-01 00:00:00,72,2,26,3,12,11,2,0,0,495
2022-06-01 01:00:00,72,2,26,3,12,11,2,1,0,484
2022-06-01 02:00:00,72,2,26,3,12,11,2,2,0,463
2022-06-01 03:00:00,72,2,26,3,12,11,2,3,0,423
2022-06-01 04:00:00,72,2,26,3,12,11,2,4,0,237
2022-06-01 05:00:00,72,2,26,3,12,11,2,5,0,53
2022-06-01 06:00:00,72,2,26,3,12,11,2,6,0,25
2022-06-01 07:00:00,72,2,26,3,12,11,2,7,0,11
2022-06-01 08:00:00,72,2,26,3,12,11,2,8,0,11
2022-06-01 09:00:00,72,2,26,3,12,11,2,9,0,18
2022-06-01 10:00:00,72,2,26,3,12,11,2,10,0,47
2022-06-01 11:00:00,72,2,26,3,12,11,2,11,0,179
2022-06-01 12:00:00,72,2,26,3,12,11,2,12,0,217
2022-06-01 13:00:00,72,2,26,3,12,11,2,13,0,360
2022-06-01 14:00:00,72,2,26,3,12,11,2,14,0,452
2022-06-01 15:00:00,72,2,26,3,12,11,2,15,0,495
2022-06-01 16:00:00,72,2,26,3,12,11,2,16,0,435
2022-06-01 17:00:00,72,2,26,3,12,11,2,17,0,352
2022-06-01 18:00:00,72,2,26,3,12,11,2,18,0,315
2022-06-01 19:00:00,72,2,26,3,12,11,2,19,0,439
2022-06-01 20:00:00,72,2,26,3,12,11,2,20,0,420
2022-06-01 21:00:00,72,2,26,3,12,11,2,21,0,459
2022-06-01 22:00:00,72,2,26,3,12,11,2,22,0,463
2022-06-01 23:00:00,72,2,26,3,12,11,2,23,0,477
2022-06-02 00:00:00,73,2,27,3,13,11,3,0,0,250
2022-06-02 01:00:00,73,2,27,3,13,11,3,1,0,0
2022-06-02 02:00:00,73,2,27,3,13,11,3,2,0,0
2022-06-02 03:00:00,73,2,27,3,13,11,3,3,0,0
2022-06-02 04:00:00,73,2,27,3,13,11,3,4,0,0
2022-06-02 05:00:00,73,2,27,3,13,11,3,5,0,0
2022-06-02 06:00:00,73,2,27,3,13,11,3,6,0,0
2022-06-02 07:00:00,73,2,27,3,13,11,3,7,0,0
2022-06-02 08:00:00,73,2,27,3,13,11,3,8,0,0
2022-06-02 09:00:00,73,2,27,3,13,11,3,9,0,0
2022-06-02 10:00:00,73,2,27,3,13,11,3,10,0,0
2022-06-02 11:00:00,73,2,27,3,13,11,3,11,0,0
2022-06-02 12:00:00,73,2,27,3,13,11,3,12,0,0
2022-06-02 13:00:00,73,2,27,3,13,11,3,13,0,16
2022-06-02 14:00:00,73,2,27,3,13,11,3,14,0,654
2022-06-02 15:00:00,73,2,27,3,13,11,3,15,0,552
2022-06-02 16:00:00,73,2,27,3,13,11,3,16,0,385
2022-06-02 17:00:00,73,2,27,3,13,11,3,17,0,331
2022-06-02 18:00:00,73,2,27,3,13,11,3,18,0,338
2022-06-02 19:00:00,73,2,27,3,13,11,3,19,0,342
2022-06-02 20:00:00,73,2,27,3,13,11,3,20,0,345
2022-06-02 21:00:00,73,2,27,3,13,11,3,21,0,449
2022-06-02 22:00:00,73,2,27,3,13,11,3,22,0,288
2022-06-02 23:00:00,73,2,27,3,13,11,3,23,0,453
2022-06-03 00:00:00,74,2,28,3,14,11,4,0,0,468
2022-06-03 01:00:00,74,2,28,3,14,11,4,1,0,437
2022-06-03 02:00:00,74,2,28,3,14,11,4,2,0,459
2022-06-03 03:00:00,74,2,28,3,14,11,4,3,0,352
2022-06-03 04:00:00,74,2,28,3,14,11,4,4,0,193
2022-06-03 05:00:00,74,2,28,3,14,11,4,5,0,87
2022-06-03 06:00:00,74,2,28,3,14,11,4,6,0,38
2022-06-03 07:00:00,74,2,28,3,14,11,4,7,0,11
2022-06-03 08:00:00,74,2,28,3,14,11,4,8,0,8
2022-06-03 09:00:00,74,2,28,3,14,11,4,9,0,19
2022-06-03 10:00:00,74,2,28,3,14,11,4,10,0,42
2022-06-03 11:00:00,74,2,28,3,14,11,4,11,0,133
2022-06-03 12:00:00,74,2,28,3,14,11,4,12,0,281
2022-06-03 13:00:00,74,2,28,3,14,11,4,13,0,394
2022-06-03 14:00:00,74,2,28,3,14,11,4,14,0,395
2022-06-03 15:00:00,74,2,28,3,14,11,4,15,0,434
2022-06-03 16:00:00,74,2,28,3,14,11,4,16,0,399
2022-06-03 17:00:00,74,2,28,3,14,11,4,17,0,389
2022-06-03 18:00:00,74,2,28,3,14,11,4,18,0,377
2022-06-03 19:00:00,74,2,28,3,14,11,4,19,0,438
2022-06-03 20:00:00,74,2,28,3,14,11,4,20,0,374
2022-06-03 21:00:00,74,2,28,3,14,11,4,21,0,393
2022-06-03 22:00:00,74,2,28,3,14,11,4,22,0,377
2022-06-03 23:00:00,74,2,28,3,14,11,4,23,0,397
2022-06-04 00:00:00,75,2,29,3,15,11,5,0,0,429
2022-06-04 01:00:00,75,2,29,3,15,11,5,1,0,355
2022-06-04 02:00:00,75,2,29,3,15,11,5,2,0,358
2022-06-04 03:00:00,75,2,29,3,15,11,5,3,0,294
2022-06-04 04:00:00,75,2,29,3,15,11,5,4,0,158
2022-06-04 05:00:00,75,2,29,3,15,11,5,5,0,66
2022-06-04 06:00:00,75,2,29,3,15,11,5,6,0,18
2022-06-04 07:00:00,75,2,29,3,15,11,5,7,0,9
2022-06-04 08:00:00,75,2,29,3,15,11,5,8,0,11
2022-06-04 09:00:00,75,2,29,3,15,11,5,9,0,10
2022-06-04 10:00:00,75,2,29,3,15,11,5,10,0,36
2022-06-04 11:00:00,75,2,29,3,15,11,5,11,0,106
2022-06-04 12:00:00,75,2,29,3,15,11,5,12,0,227
2022-06-04 13:00:00,75,2,29,3,15,11,5,13,0,205
2022-06-04 14:00:00,75,2,29,3,15,11,5,14,0,288
2022-06-04 15:00:00,75,2,29,3,15,11,5,15,0,399
2022-06-04 16:00:00,75,2,29,3,15,11,5,16,0,359
2022-06-04 17:00:00,75,2,29,3,15,11,5,17,0,289
2022-06-04 18:00:00,75,2,29,3,15,11,5,18,0,293
2022-06-04 19:00:00,75,2,29,3,15,11,5,19,0,337
2022-06-04 20:00:00,75,2,29,3,15,11,5,20,0,349
2022-06-04 21:00:00,75,2,29,3,15,11,5,21,0,283
2022-06-04 22:00:00,75,2,29,3,15,11,5,22,0,264
2022-06-04 23:00:00,75,2,29,3,15,11,5,23,0,267
2022-06-05 00:00:00,76,2,30,3,16,11,6,0,0,270
2022-06-05 01:00:00,76,2,30,3,16,11,6,1,0,210
2022-06-05 02:00:00,76,2,30,3,16,11,6,2,0,203
2022-06-05 03:00:00,76,2,30,3,16,11,6,3,0,163
2022-06-05 04:00:00,76,2,30,3,16,11,6,4,0,115
2022-06-05 05:00:00,76,2,30,3,16,11,6,5,0,53
2022-06-05 06:00:00,76,2,30,3,16,11,6,6,0,27
2022-06-05 07:00:00,76,2,30,3,16,11,6,7,0,16
2022-06-05 08:00:00,76,2,30,3,16,11,6,8,0,8
2022-06-05 09:00:00,76,2,30,3,16,11,6,9,0,8
2022-06-05 10:00:00,76,2,30,3,16,11,6,10,0,9
2022-06-05 11:00:00,76,2,30,3,16,11,6,11,0,50
2022-06-05 12:00:00,76,2,30,3,16,11,6,12,0,74
2022-06-05 13:00:00,76,2,30,3,16,11,6,13,0,183
2022-06-05 14:00:00,76,2,30,3,16,11,6,14,0,308
2022-06-05 15:00:00,76,2,30,3,16,11,6,15,0,353
2022-06-05 16:00:00,76,2,30,3,16,11,6,16,0,343
2022-06-05 17:00:00,76,2,30,3,16,11,6,17,0,305
2022-06-05 18:00:00,76,2,30,3,16,11,6,18,0,374
2022-06-05 19:00:00,76,2,30,3,16,11,6,19,0,411
2022-06-05 20:00:00,76,2,30,3,16,11,6,20,0,419
2022-06-05 21:00:00,76,2,30,3,16,11,6,21,0,389
2022-06-05 22:00:00,76,2,30,3,16,11,6,22,0,313
2022-06-05 23:00:00,76,2,30,3,16,11,6,23,0,309
2022-06-06 00:00:00,77,2,31,3,17,12,0,0,0,329
2022-06-06 01:00:00,77,2,31,3,17,12,0,1,0,333
2022-06-06 02:00:00,77,2,31,3,17,12,0,2,0,332
2022-06-06 03:00:00,77,2,31,3,17,12,0,3,0,289
2022-06-06 04:00:00,77,2,31,3,17,12,0,4,0,178
2022-06-06 05:00:00,77,2,31,3,17,12,0,5,0,80
2022-06-06 06:00:00,77,2,31,3,17,12,0,6,0,42
2022-06-06 07:00:00,77,2,31,3,17,12,0,7,0,12
2022-06-06 08:00:00,77,2,31,3,17,12,0,8,0,20
2022-06-06 09:00:00,77,2,31,3,17,12,0,9,0,12
2022-06-06 10:00:00,77,2,31,3,17,12,0,10,0,55
2022-06-06 11:00:00,77,2,31,3,17,12,0,11,0,149
2022-06-06 12:00:00,77,2,31,3,17,12,0,12,0,336
2022-06-06 13:00:00,77,2,31,3,17,12,0,13,0,461
2022-06-06 14:00:00,77,2,31,3,17,12,0,14,0,570
2022-06-06 15:00:00,77,2,31,3,17,12,0,15,0,476
2022-06-06 16:00:00,77,2,31,3,17,12,0,16,0,498
2022-06-06 17:00:00,77,2,31,3,17,12,0,17,0,452
2022-06-06 18:00:00,77,2,31,3,17,12,0,18,0,405
2022-06-06 19:00:00,77,2,31,3,17,12,0,19,0,471
2022-06-06 20:00:00,77,2,31,3,17,12,0,20,0,493
2022-06-06 21:00:00,77,2,31,3,17,12,0,21,0,516
2022-06-06 22:00:00,77,2,31,3,17,12,0,22,0,479
2022-06-06 23:00:00,77,2,31,3,17,12,0,23,0,599
2022-06-07 00:00:00,78,2,32,3,18,12,1,0,0,543
2022-06-07 01:00:00,78,2,32,3,18,12,1,1,0,631
2022-06-07 02:00:00,78,2,32,3,18,12,1,2,0,496
2022-06-07 03:00:00,78,2,32,3,18,12,1,3,0,445
2022-06-07 04:00:00,78,2,32,3,18,12,1,4,0,294
2022-06-07 05:00:00,78,2,32,3,18,12,1,5,0,104
2022-06-07 06:00:00,78,2,32,3,18,12,1,6,0,35
2022-06-07 07:00:00,78,2,32,3,18,12,1,7,0,17
2022-06-07 08:00:00,78,2,32,3,18,12,1,8,0,14
2022-06-07 09:00:00,78,2,32,3,18,12,1,9,0,30
2022-06-07 10:00:00,78,2,32,3,18,12,1,10,0,58
2022-06-07 11:00:00,78,2,32,3,18,12,1,11,0,205
2022-06-07 12:00:00,78,2,32,3,18,12,1,12,0,276
2022-06-07 13:00:00,78,2,32,3,18,12,1,13,0,457
2022-06-07 14:00:00,78,2,32,3,18,12,1,14,0,531
2022-06-07 15:00:00,78,2,32,3,18,12,1,15,0,569
2022-06-07 16:00:00,78,2,32,3,18,12,1,16,0,389
2022-06-07 17:00:00,78,2,32,3,18,12,1,17,0,425
2022-06-07 18:00:00,78,2,32,3,18,12,1,18,0,424
2022-06-07 19:00:00,78,2,32,3,18,12,1,19,0,480
2022-06-07 20:00:00,78,2,32,3,18,12,1,20,0,451
2022-06-07 21:00:00,78,2,32,3,18,12,1,21,0,431
2022-06-07 22:00:00,78,2,32,3,18,12,1,22,0,421
2022-06-07 23:00:00,78,2,32,3,18,12,1,23,0,565
2022-06-08 00:00:00,79,2,33,3,19,12,2,0,0,498
2022-06-08 01:00:00,79,2,33,3,19,12,2,1,0,557
2022-06-08 02:00:00,79,2,33,3,19,12,2,2,0,540
2022-06-08 03:00:00,79,2,33,3,19,12,2,3,0,366
2022-06-08 04:00:00,79,2,33,3,19,12,2,4,0,209
2022-06-08 05:00:00,79,2,33,3,19,12,2,5,0,106
2022-06-08 06:00:00,79,2,33,3,19,12,2,6,0,21
2022-06-08 07:00:00,79,2,33,3,19,12,2,7,0,12
2022-06-08 08:00:00,79,2,33,3,19,12,2,8,0,11
2022-06-08 09:00:00,79,2,33,3,19,12,2,9,0,24
2022-06-08 10:00:00,79,2,33,3,19,12,2,10,0,61
2022-06-08 11:00:00,79,2,33,3,19,12,2,11,0,168
2022-06-08 12:00:00,79,2,33,3,19,12,2,12,0,350
2022-06-08 13:00:00,79,2,33,3,19,12,2,13,0,404
2022-06-08 14:00:00,79,2,33,3,19,12,2,14,0,476
2022-06-08 15:00:00,79,2,33,3,19,12,2,15,0,557
2022-06-08 16:00:00,79,2,33,3,19,12,2,16,0,572
2022-06-08 17:00:00,79,2,33,3,19,12,2,17,0,431
2022-06-08 18:00:00,79,2,33,3,19,12,2,18,0,427
2022-06-08 19:00:00,79,2,33,3,19,12,2,19,0,522
2022-06-08 20:00:00,79,2,33,3,19,12,2,20,0,486
2022-06-08 21:00:00,79,2,33,3,19,12,2,21,0,578
2022-06-08 22:00:00,79,2,33,3,19,12,2,22,0,551
2022-06-08 23:00:00,79,2,33,3,19,12,2,23,0,578
2022-06-09 00:00:00,80,2,34,3,20,12,3,0,0,479
2022-06-09 01:00:00,80,2,34,3,20,12,3,1,0,469
2022-06-09 02:00:00,80,2,34,3,20,12,3,2,0,444
2022-06-09 03:00:00,80,2,34,3,20,12,3,3,0,393
2022-06-09 04:00:00,80,2,34,3,20,12,3,4,0,214
2022-06-09 05:00:00,80,2,34,3,20,12,3,5,0,81
2022-06-09 06:00:00,80,2,34,3,20,12,3,6,0,39
2022-06-09 07:00:00,80,2,34,3,20,12,3,7,0,17
2022-06-09 08:00:00,80,2,34,3,20,12,3,8,0,6
2022-06-09 09:00:00,80,2,34,3,20,12,3,9,0,17
2022-06-09 10:00:00,80,2,34,3,20,12,3,10,0,54
2022-06-09 11:00:00,80,2,34,3,20,12,3,11,0,164
2022-06-09 12:00:00,80,2,34,3,20,12,3,12,0,261
2022-06-09 13:00:00,80,2,34,3,20,12,3,13,0,434
2022-06-09 14:00:00,80,2,34,3,20,12,3,14,0,469
2022-06-09 15:00:00,80,2,34,3,20,12,3,15,0,537
2022-06-09 16:00:00,80,2,34,3,20,12,3,16,0,449
2022-06-09 17:00:00,80,2,34,3,20,12,3,17,0,380
2022-06-09 18:00:00,80,2,34,3,20,12,3,18,0,384
2022-06-09 19:00:00,80,2,34,3,20,12,3,19,0,494
2022-06-09 20:00:00,80,2,34,3,20,12,3,20,0,423
2022-06-09 21:00:00,80,2,34,3,20,12,3,21,0,497
2022-06-09 22:00:00,80,2,34,3,20,12,3,22,0,489
2022-06-09 23:00:00,80,2,34,3,20,12,3,23,0,481
2022-06-10 00:00:00,81,2,35,3,21,12,4,0,0,485
2022-06-10 01:00:00,81,2,35,3,21,12,4,1,0,444
2022-06-10 02:00:00,81,2,35,3,21,12,4,2,0,422
2022-06-10 03:00:00,81,2,35,3,21,12,4,3,0,375
2022-06-10 04:00:00,81,2,35,3,21,12,4,4,0,245
2022-06-10 05:00:00,81,2,35,3,21,12,4,5,0,71
2022-06-10 06:00:00,81,2,35,3,21,12,4,6,0,32
2022-06-10 07:00:00,81,2,35,3,21,12,4,7,0,12
2022-06-10 08:00:00,81,2,35,3,21,12,4,8,0,2
2022-06-10 09:00:00,81,2,35,3,21,12,4,9,0,12
2022-06-10 10:00:00,81,2,35,3,21,12,4,10,0,44
2022-06-10 11:00:00,81,2,35,3,21,12,4,11,0,146
2022-06-10 12:00:00,81,2,35,3,21,12,4,12,0,324
2022-06-10 13:00:00,81,2,35,3,21,12,4,13,0,461
2022-06-10 14:00:00,81,2,35,3,21,12,4,14,0,445
2022-06-10 15:00:00,81,2,35,3,21,12,4,15,0,524
2022-06-10 16:00:00,81,2,35,3,21,12,4,16,0,465
2022-06-10 17:00:00,81,2,35,3,21,12,4,17,0,325
2022-06-10 18:00:00,81,2,35,3,21,12,4,18,0,434
2022-06-10 19:00:00,81,2,35,3,21,12,4,19,0,403
2022-06-10 20:00:00,81,2,35,3,21,12,4,20,0,460
2022-06-10 21:00:00,81,2,35,3,21,12,4,21,0,513
2022-06-10 22:00:00,81,2,35,3,21,12,4,22,0,483
2022-06-10 23:00:00,81,2,35,3,21,12,4,23,0,326
